104 m3	m3/s
Storage	Release
8840.7007	2.7184
8893.0575	1.7273
8905.5350	1.2176
8911.6514	1.1893
8911.6514	1.4725
8911.6514	1.6424
8908.7156	1.6424
8905.5350	1.6424
8899.4186	2.2087
8896.2380	2.4919
8890.1216	2.4919
8880.8246	2.7751
8886.9410	2.9450
8877.6440	2.9450
8871.5276	2.8034
8862.2306	1.9539
8859.2947	1.6707
8852.9336	1.6707
8849.9977	1.6707
8846.8172	1.6707
8843.8813	1.6707
8843.8813	1.6707
8834.5843	1.7840
8831.4038	1.9822
8828.4679	1.9822
8819.1709	2.2370
8813.0544	2.3503
8806.9380	2.3503
8815.9903	2.3503
8819.1709	2.2937
8813.0544	2.2937
8813.0544	2.2937
8813.0544	2.2937
8815.9903	2.2937
8813.0544	2.2937
8813.0544	1.8689
8813.0544	1.5574
8819.1709	1.5574
8880.8246	1.5857
8924.1290	1.5857
8970.6139	1.5857
9014.1630	1.5857
9045.2345	1.5857
9063.8284	1.5857
9076.3060	1.4725
9095.1446	1.3875
9118.3871	1.3026
9147.7460	1.3026
9179.5515	1.3309
9196.6775	1.3309
9208.9104	1.4158
9216.2501	1.4158
9248.0556	1.4442
9260.2885	1.4442
9262.7350	1.4442
9267.6282	1.4442
9272.5213	1.4442
9284.7542	1.2743
9301.8802	1.1893
9321.4528	1.1893
9338.5789	1.1893
9355.7049	1.1893
9387.5104	1.1893
9424.2090	1.1893
9842.5734	1.2176
10495.8091	1.2459
10632.8173	1.2459
10706.2146	1.2743
10772.2721	1.2743
10818.7571	1.3026
10857.9023	1.3026
10884.8146	1.3026
10909.2804	1.3026
10933.7461	1.3026
10953.3187	1.3026
10970.4448	1.3026
10987.5708	1.3026
11004.6968	1.3026
11051.1818	1.3026
11112.3461	1.3026
11259.1407	7.8438
11288.4996	11.8648
11266.4804	11.8648
11227.3352	11.8648
11215.1023	7.4190
11215.1023	5.2103
11215.1023	5.2103
11215.1023	5.2103
11207.7626	5.2103
11197.9763	5.2103
11185.7434	5.2103
11224.8886	5.2103
11271.3736	5.2103
11288.4996	5.2103
11295.8393	5.2103
11303.1790	5.2103
11305.6256	5.2103
11298.2859	5.2103
11288.4996	5.2103
11290.9462	5.2103
11283.6064	4.2475
11303.1790	1.6990
11320.3051	1.6990
11332.5379	1.6990
11347.2174	1.6990
11364.3434	1.4442
11379.0229	1.3592
11396.1489	1.3592
11418.1681	1.3592
11435.2941	1.3592
11449.9736	1.3592
11464.6530	1.3592
11479.3325	1.3592
11491.5654	1.3592
11511.1380	1.4158
11550.2832	1.4158
11599.2147	1.4158
11643.2530	1.4158
11697.0777	1.4158
11736.2229	1.4158
11763.1352	1.4158
11768.0284	1.4158
11790.0476	1.4158
11814.5133	1.4158
11836.5325	1.4158
11851.2120	1.4158
11865.8914	1.4442
11883.0174	1.4442
11897.6969	1.4442
11912.3764	1.4442
11929.5024	1.4442
11949.0750	1.4442
11958.8613	1.4442
11973.5407	1.4442
12000.4531	1.4442
12027.3654	1.4442
12083.6366	1.4442
12254.8969	1.4442
12472.6422	1.4725
12607.2038	1.4725
12685.4942	1.5291
12756.4449	1.5291
12873.8805	1.5291
12983.9764	1.5291
13045.1408	1.5574
13089.1792	1.5574
13130.7710	1.5574
13172.3628	1.5574
13292.2450	1.5574
13399.8943	1.5857
13461.0587	1.5857
13522.2231	1.5857
13561.3683	1.5857
13590.7272	1.5857
13669.0176	1.5857
13774.2203	1.6141
13842.7245	1.6141
13894.1025	1.6141
13925.9080	2.8317
13960.1601	3.4547
14004.1984	3.4547
14011.5382	6.5412
13989.5190	8.4101
13952.8204	8.4101
13933.2478	5.4368
13933.2478	3.4547
13930.8012	3.4547
13918.5683	3.4547
13918.5683	2.2370
13925.9080	1.6141
13940.5875	1.6141
13950.3738	1.6141
13952.8204	1.6141
13957.7135	1.6141
13965.0532	1.6141
13977.2861	1.6141
13977.2861	1.6141
13977.2861	1.6141
13979.7327	1.6141
13979.7327	1.8123
13977.2861	1.8972
13999.3053	1.8972
13999.3053	1.8972
13996.8587	1.8972
13989.5190	1.8972
13984.6258	1.8972
13979.7327	1.8972
13977.2861	1.8972
13972.3930	1.8972
13972.3930	1.8972
13979.7327	1.8972
13972.3930	1.8972
13969.9464	1.8972
13969.9464	1.8972
13957.7135	1.8972
13952.8204	1.8972
13945.4806	1.8972
13921.0149	3.2848
13894.1025	4.0493
13872.0834	3.9360
13840.2779	3.8511
13813.3656	3.8511
13776.6669	3.8511
13749.7546	3.8511
13720.3957	3.9927
13688.5902	4.1626
13654.3381	3.9644
13622.5327	3.8511
13590.7272	3.8511
13563.8148	3.8511
13541.7957	3.8511
13500.2039	3.8511
13475.7381	3.8511
13448.8258	3.8511
