1985-01-01
     obs	     sim
   14615	   13930
   14422	   13530
   14116	   13050
   14165	   12950
   13933	   12890
   13960	   12760
   14165	   12880
   14192	   12840
   13705	   12930
   13818	   13250
   13534	   13970
   13947	   14620
   14229	   14640
   14077	   13490
   14077	   13620
   13974	   13510
   14165	   13660
   14234	   13670
   14192	   13600
   13766	   13300
   13759	   13610
   13693	   13680
   14089	   14020
   14043	   13610
   14028	   13590
   14021	   13580
   13859	   13770
   13832	   13690
   13845	   13670
   14077	   13750
   14097	   13680
   13974	   13480
   13859	   13290
   13894	   13250
   14050	   13450
   13913	   13150
   13732	   12790
   13527	   12670
   13659	   12790
   14055	   13220
   14165	   13360
   13717	   12860
   13806	   13570
   13779	   13560
   13713	   13910
   14256	   14760
   13759	   13810
   14089	   14930
   13612	   14270
   13600	   14120
   13507	   13710
   13495	   13740
   13867	   13630
   14192	   15540
   13994	   14050
   13894	   13410
   13921	   13320
   13487	   12990
   13561	   13450
   13925	   13710
   14248	   13380
   13894	   12430
   13759	   13630
   13693	   13210
   13786	   13150
   13894	   13050
   13632	   12830
   13955	   13190
   14089	   13180
   13717	   12680
   12981	   12030
