1985-01-01
     obs	     sim
   13864	   15490
   13869	   15490
   13876	   15500
   13950	   15510
   14009	   15450
   13965	   15410
   13945	   15470
   13943	   15490
   13935	   15490
   13918	   15490
   13903	   15490
   13872	   15490
   13857	   15500
   13864	   15520
   13930	   15530
   13984	   15530
   14013	   15530
   14048	   15530
   14072	   15530
   14084	   15520
   14087	   15520
   14111	   15510
   14116	   15510
   14116	   15510
   14104	   15510
   14094	   15510
   14072	   15510
   14143	   15510
   14190	   15510
   14214	   15510
   14234	   15510
   14361	   15300
   14099	   15150
   14006	   15060
   14261	   14930
   14009	   15140
   13681	   14970
   13568	   15360
   13646	   15480
   13713	   15480
   13977	   15390
   14158	   15340
   14119	   15340
   13977	   15280
   14202	   15200
   14182	   15020
   14065	   14840
   14150	   14660
   14126	   14480
   13957	   14300
   13850	   14270
   13837	   14370
   13859	   14460
   13938	   15510
   13982	   15500
   14006	   15500
   14241	   15390
   14124	   15160
   13965	   15120
   13857	   15260
   13813	   15280
   13806	   15340
   13813	   15420
   13857	   15490
   13876	   15490
   13872	   15490
   14016	   15490
   14138	   15430
   14036	   15340
   13965	   15400
   13916	   15440
   13859	   15440
   13825	   15460
   13832	   15510
   14366	   15450
   14393	   15160
   14138	   14940
   14040	   14920
   13935	   14890
   13806	   14850
   13661	   14820
   13620	   14890
   13627	   15020
   13615	   15300
   13605	   15500
   13595	   15500
   13620	   15520
   13659	   15530
   13688	   15530
   13708	   15530
   13717	   15520
   13725	   15520
   13732	   15520
   13735	   15520
   13735	   15520
   13735	   15520
   13739	   15520
   13739	   15520
   13735	   15520
   13732	   15520
   13727	   15510
   13725	   15510
   13725	   15510
   13708	   15510
   13698	   15510
   13681	   15510
   13666	   15510
   13646	   15510
   13624	   15510
   13605	   15510
   13612	   15510
   13593	   15510
   13600	   15510
   13612	   15510
   13600	   15510
   13580	   15510
   13568	   15510
   13561	   15510
   13558	   15510
   13554	   15510
   13534	   15510
   13519	   15510
   13500	   15510
   13480	   15510
   13473	   15510
   13439	   15500
   13419	   15500
   13431	   15500
   13419	   15510
   13397	   15510
   13431	   15510
   13551	   15510
   13568	   15510
   13573	   15510
   13566	   15510
   13551	   15510
   13534	   15510
   13514	   15510
   13507	   15510
   13627	   15510
   13732	   15450
   13661	   15380
   13646	   15310
   13620	   15270
   13534	   15390
   13507	   15460
   13527	   15490
   13840	   15490
   15046	   15310
   15300	   14860
   14929	   14330
   14478	   13790
